CNTRY	ADMIN4	LATD	LOND	ELEV	Date	TMEAN	TMIN	TMAX	RAIN	RHMEAN	RHMIN	RHMAX
Peru	San Ramon	-11.1275	-75.3601	847	2009-10-16	23.733	20.1	29.9	569.6	75.79166667	49	94
Peru	San Ramon	-11.1275	-75.3601	847	2009-10-17	23.708	20.7	30	569	79.33333333	50	92
Peru	San Ramon	-11.1275	-75.3601	847	2009-10-18	22.146	19.8	25.8	531.5	87.70833333	68	96
Peru	San Ramon	-11.1275	-75.3601	847	2009-10-19	23.508	19.6	33.9	564.2	78.125	40	95
Peru	San Ramon	-11.1275	-75.3601	847	2009-10-20	23.922	20.3	34.1	550.2	81.13043478	40	96
Peru	San Ramon	-11.1275	-75.3601	847	2009-10-21	23.188	20	29	556.5	81.5	58	97
Peru	San Ramon	-11.1275	-75.3601	847	2009-10-22	22.838	19.7	29	548.1	81.75	59	96
Peru	San Ramon	-11.1275	-75.3601	847	2009-10-23	22.842	20	28.6	548.2	84.25	59	97
Peru	San Ramon	-11.1275	-75.3601	847	2009-10-24	23.892	19.4	32.9	573.4	76.83333333	42	94
Peru	San Ramon	-11.1275	-75.3601	847	2009-10-25	25.204	20.1	32	579.7	73.43478261	44	96
Peru	San Ramon	-11.1275	-75.3601	847	2009-10-26	23.8	20.9	30.7	571.2	81.25	49	95
Peru	San Ramon	-11.1275	-75.3601	847	2009-10-27	23.579	20.4	32.2	565.9	81.79166667	45	95
Peru	San Ramon	-11.1275	-75.3601	847	2009-10-28	24.138	20.6	32.6	579.3	81.79166667	47	96
Peru	San Ramon	-11.1275	-75.3601	847	2009-10-29	23.246	20.7	29.8	557.9	88.66666667	64	97
Peru	San Ramon	-11.1275	-75.3601	847	2009-10-30	25.208	18.4	35.8	605	65.54166667	19	96
Peru	San Ramon	-11.1275	-75.3601	847	2009-10-31	24.704	15.7	35.6	592.9	64.83333333	28	94
Peru	San Ramon	-11.1275	-75.3601	847	2009-11-01	21.963	19.2	25.8	527.1	83.45833333	64	95
Peru	San Ramon	-11.1275	-75.3601	847	2009-11-02	23.6	18	32.3	566.4	76.16666667	42	96
Peru	San Ramon	-11.1275	-75.3601	847	2009-11-03	24.696	18.3	33.2	592.7	71.5	39	94
Peru	San Ramon	-11.1275	-75.3601	847	2009-11-04	24.046	20.6	29.7	577.1	77.25	54	94
Peru	San Ramon	-11.1275	-75.3601	847	2009-11-05	25.304	20.2	34.1	607.3	68.125	37	94
Peru	San Ramon	-11.1275	-75.3601	847	2009-11-06	25.692	20.4	33.6	616.6	68.16666667	40	91
Peru	San Ramon	-11.1275	-75.3601	847	2009-11-07	24.55	21.3	29.7	589.2	73.41666667	51	90
Peru	San Ramon	-11.1275	-75.3601	847	2009-11-08	25.946	20.7	33.4	622.7	66.33333333	38	90
Peru	San Ramon	-11.1275	-75.3601	847	2009-11-09	25.679	21.6	32.2	616.3	69.58333333	45	88
Peru	San Ramon	-11.1275	-75.3601	847	2009-11-10	25.8	21.3	32.8	619.2	67.58333333	42	88
Peru	San Ramon	-11.1275	-75.3601	847	2009-11-11	25.367	21.4	30.8	608.8	69.70833333	49	88
Peru	San Ramon	-11.1275	-75.3601	847	2009-11-12	23.708	20.8	28.7	569	78.79166667	55	94
Peru	San Ramon	-11.1275	-75.3601	847	2009-11-13	23.525	20.4	31.5	564.6	82.04166667	47	96
Peru	San Ramon	-11.1275	-75.3601	847	2009-11-14	23.563	19.2	32.9	565.5	79.54166667	41	96
Peru	San Ramon	-11.1275	-75.3601	847	2009-11-15	23.792	20.8	29.9	571	82.29166667	55	96
Peru	San Ramon	-11.1275	-75.3601	847	2009-11-16	22.729	20.7	25.4	545.5	86.91666667	72	95
Peru	San Ramon	-11.1275	-75.3601	847	2009-11-17	24.358	21	31.1	584.6	79	45	96
Peru	San Ramon	-11.1275	-75.3601	847	2009-11-18	23.9	20.7	31.3	573.6	82.08333333	50	94
Peru	San Ramon	-11.1275	-75.3601	847	2009-11-19	24.904	19.6	33.4	597.7	73.45833333	41	93
Peru	San Ramon	-11.1275	-75.3601	847	2009-11-20	26.925	22.3	34.1	646.2	71.08333333	38	94
Peru	San Ramon	-11.1275	-75.3601	847	2009-11-21	24.95	21.1	31.8	598.8	77.70833333	51	95
Peru	San Ramon	-11.1275	-75.3601	847	2009-11-22	24.15	21.8	28.2	579.6	81.375	58	95
Peru	San Ramon	-11.1275	-75.3601	847	2009-11-23	23.908	21.3	30.1	573.8	81.75	53	96
Peru	San Ramon	-11.1275	-75.3601	847	2009-11-24	24.746	21.2	32.2	593.9	79.5	50	96
Peru	San Ramon	-11.1275	-75.3601	847	2009-11-25	25.025	22.1	32.2	600.6	79.79166667	50	93
Peru	San Ramon	-11.1275	-75.3601	847	2009-11-26	24.404	21.4	30.2	585.7	82.45833333	51	97
Peru	San Ramon	-11.1275	-75.3601	847	2009-11-27	23.504	21.3	28.1	564.1	83.875	61	95
Peru	San Ramon	-11.1275	-75.3601	847	2009-11-28	25.675	19.8	33.3	616.2	71.66666667	40	96
Peru	San Ramon	-11.1275	-75.3601	847	2009-11-29	23.629	21.4	27.4	567.1	85.70833333	72	96
Peru	San Ramon	-11.1275	-75.3601	847	2009-11-30	24.975	21.4	31.9	599.4	78.58333333	49	96
Peru	San Ramon	-11.1275	-75.3601	847	2009-12-01	22.7	22.7	22.9	22.7	90	90	90
Peru	San Ramon	-11.1275	-75.3601	847	2010-01-01	24.935	21.3	30.7	573.5	78.52173913	54	97
Peru	San Ramon	-11.1275	-75.3601	847	2010-01-02	23.775	21.2	27.9	570.6	82.79166667	65	93
Peru	San Ramon	-11.1275	-75.3601	847	2010-01-03	25.129	21.2	32.4	603.1	79.375	47	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-01-04	24.181	21.3	28.4	507.8	83.04761905	65	97
Peru	San Ramon	-11.1275	-75.3601	847	2010-01-05	23.225	21.2	27.5	557.4	85.20833333	68	97
Peru	San Ramon	-11.1275	-75.3601	847	2010-01-06	24.042	20.1	32.9	577	74.5	45	93
Peru	San Ramon	-11.1275	-75.3601	847	2010-01-07	24.788	20.4	34.1	594.9	78.5	41	97
Peru	San Ramon	-11.1275	-75.3601	847	2010-01-08	24.875	21.3	32.9	597	83.25	50	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-01-09	24.642	21.3	30.8	591.4	80.25	55	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-01-10	23.121	20.9	27.4	554.9	86.83333333	68	97
Peru	San Ramon	-11.1275	-75.3601	847	2010-01-11	23.171	21	27.6	556.1	85.75	66	97
Peru	San Ramon	-11.1275	-75.3601	847	2010-01-12	23.058	20.9	27.9	553.4	85.45833333	62	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-01-13	22.575	20.7	24.9	541.8	88.83333333	80	97
Peru	San Ramon	-11.1275	-75.3601	847	2010-01-14	25.16	21.7	28.7	377.4	76.38888889	61	92
Peru	San Ramon	-11.1275	-75.3601	847	2010-01-15	23.975	20.8	31.1	575.4	81.45833333	53	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-01-16	24.2	20.7	31.5	556.6	82.34782609	52	97
Peru	San Ramon	-11.1275	-75.3601	847	2010-01-17	24.026	21.1	30.2	552.6	83.625	57	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-01-18	24.104	21.1	31.2	578.5	84.08333333	55	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-01-19	24.578	22.2	28.1	221.2	84.41666667	65	93
Peru	San Ramon	-11.1275	-75.3601	847	2010-01-20	27.421	22.8	32	383.9	67.28571429	51	89
Peru	San Ramon	-11.1275	-75.3601	847	2010-01-21	23.925	21.1	30.6	574.2	84.83333333	60	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-01-22	23.033	22.1	25.6	414.6	91.21052632	83	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-01-23	27.038	22.6	33.6	351.5	67.76923077	47	88
Peru	San Ramon	-11.1275	-75.3601	847	2010-01-24	23.363	20.7	30.3	560.7	84.20833333	57	97
Peru	San Ramon	-11.1275	-75.3601	847	2010-01-25	24.042	21.1	31.2	577	81.41666667	50	97
Peru	San Ramon	-11.1275	-75.3601	847	2010-01-26	24.492	20.4	32	587.8	77.875	48	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-01-27	23.861	20.7	28.6	548.8	84.91666667	62	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-01-28	22.896	21.1	27.6	549.5	87.125	67	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-01-29	25.529	20.7	33.3	612.7	74.33333333	44	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-01-30	23.038	20.4	28.4	552.9	83.66666667	66	92
Peru	San Ramon	-11.1275	-75.3601	847	2010-01-31	24.408	17.9	33.9	585.8	75.91666667	41	97
Peru	San Ramon	-11.1275	-75.3601	847	2010-02-01	24.013	19	32.3	576.3	78.875	49	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-02-02	25.513	20.7	33.8	612.3	75.25	41	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-02-03	25.043	22.2	31.9	576	83.33333333	57	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-02-04	25.657	21.7	33.3	590.1	80.375	51	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-02-05	22.375	21.6	25.3	179	94.3	85	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-02-06	25.95	25.8	26.4	51.9	76	76	76
Peru	San Ramon	-11.1275	-75.3601	847	2010-02-07	25.307	21	28.6	354.3	72.57142857	56	91
Peru	San Ramon	-11.1275	-75.3601	847	2010-02-08	24.321	18.9	33.3	583.7	75.33333333	43	97
Peru	San Ramon	-11.1275	-75.3601	847	2010-02-09	25.908	21.4	33.7	621.8	75.75	46	94
Peru	San Ramon	-11.1275	-75.3601	847	2010-02-10	24.571	21.9	32.6	589.7	83.375	54	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-02-11	25.442	18.9	33.8	610.6	74.875	47	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-02-12	24.05	21.5	30.2	577.2	84.5	52	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-02-13	25.154	21.8	32.7	603.7	80.5	49	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-02-14	25.738	19.7	33.7	617.7	74.54166667	46	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-02-15	24.047	22.8	27.2	408.8	89.11111111	75	97
Peru	San Ramon	-11.1275	-75.3601	847	2010-02-16	25.88	22.1	29.9	258.8	71.9	61	92
Peru	San Ramon	-11.1275	-75.3601	847	2010-02-17	24.538	21.7	27.5	196.3	83.625	68	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-02-18	27.55	22.2	32.1	385.7	67.21428571	48	90
Peru	San Ramon	-11.1275	-75.3601	847	2010-02-19	21.227	19.2	25.4	233.5	95.25	67	100
Peru	San Ramon	-11.1275	-75.3601	847	2010-03-15	23.386	22.3	29.7	163.7	96.57142857	86	100
Peru	San Ramon	-11.1275	-75.3601	847	2010-03-16	23.65	22.5	23.8	94.6	97	97	97
Peru	San Ramon	-11.1275	-75.3601	847	2010-04-27	22.333	21.8	26.3	134	92.5	91	93
Peru	San Ramon	-11.1275	-75.3601	847	2010-04-28	24.158	20.2	31.2	579.8	78.25	45	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-04-29	22.895	21	28.1	480.8	85.04761905	66	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-04-30	22.731	20.9	24.8	295.5	95.07692308	87	97
Peru	San Ramon	-11.1275	-75.3601	847	2010-05-01	22.158	20.6	24	265.9	95.25	92	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-05-02	25.714	20.1	31.5	360	69.85714286	41	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-05-03	23.438	19.1	31.3	562.5	80	51	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-05-04	24.321	20.3	31.3	583.7	77.375	45	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-05-05	23.967	20.8	30.3	575.2	79.875	51	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-05-06	23.892	20.4	31.2	573.4	79.75	49	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-05-07	23.1	19.4	30.6	554.4	81.66666667	56	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-05-08	23.804	20.8	29.7	547.5	83.86956522	57	97
Peru	San Ramon	-11.1275	-75.3601	847	2010-05-09	22.758	21	26.8	432.4	81.52631579	67	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-05-10	22.333	19.9	27.2	536	84	65	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-05-11	21.429	18.8	26.6	514.3	79.875	57	94
Peru	San Ramon	-11.1275	-75.3601	847	2010-05-12	21.675	18.8	27.2	520.2	81.83333333	52	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-05-13	22.204	18.2	28.3	532.9	79.125	47	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-05-14	22.85	17.9	29.7	548.4	71.95833333	47	93
Peru	San Ramon	-11.1275	-75.3601	847	2010-05-15	23.308	18.3	31.2	559.4	75.58333333	45	93
Peru	San Ramon	-11.1275	-75.3601	847	2010-05-16	23.896	19.4	31.9	573.5	76.79166667	47	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-05-17	24.192	19.9	31.9	580.6	75.33333333	41	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-05-18	24.367	20.3	30.5	584.8	78.125	49	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-05-19	24.85	21.9	31.5	596.4	79.125	47	94
Peru	San Ramon	-11.1275	-75.3601	847	2010-05-20	24.446	21.7	30.6	586.7	82.20833333	56	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-05-21	24.558	21.9	30.1	589.4	80.95833333	53	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-05-22	24.192	20.9	29.9	580.6	77.95833333	54	94
Peru	San Ramon	-11.1275	-75.3601	847	2010-05-23	23.6	18.7	30.1	566.4	76.625	50	94
Peru	San Ramon	-11.1275	-75.3601	847	2010-05-24	23.975	19.3	30.1	575.4	75.70833333	50	94
Peru	San Ramon	-11.1275	-75.3601	847	2010-05-25	23.429	21.4	28.2	562.3	82.70833333	64	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-05-26	24.532	21.3	30.2	466.1	78	50	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-05-27	22.905	21.5	25.2	503.9	87.70833333	74	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-05-28	23.254	21.9	27.9	302.3	90.61538462	66	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-05-29	24.956	20.1	30.2	399.3	71.25	50	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-05-30	24.388	20.4	31.2	585.3	77.41666667	51	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-05-31	23.956	19.7	30.3	431.2	76	48	93
Peru	San Ramon	-11.1275	-75.3601	847	2010-07-07	25.4	21.1	31.1	254	66	40	89
Peru	San Ramon	-11.1275	-75.3601	847	2010-07-08	22.692	19	28.8	544.6	77.04166667	53	90
Peru	San Ramon	-11.1275	-75.3601	847	2010-07-09	22.617	20.2	27.9	542.8	82.29166667	59	94
Peru	San Ramon	-11.1275	-75.3601	847	2010-07-10	24.72	19.9	30.5	370.8	73.2	45	93
Peru	San Ramon	-11.1275	-75.3601	847	2010-07-11	24.253	20.7	29.7	412.3	74.29411765	50	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-07-12	23.875	19.3	30.8	573	70.20833333	43	90
Peru	San Ramon	-11.1275	-75.3601	847	2010-07-13	23.242	17.7	29.6	557.8	70.29166667	43	92
Peru	San Ramon	-11.1275	-75.3601	847	2010-07-14	23.304	17.6	30.8	559.3	73.375	40	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-07-15	23.868	20.1	30	525.1	75.7826087	45	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-07-16	21.975	19.4	26.1	527.4	79.66666667	59	92
Peru	San Ramon	-11.1275	-75.3601	847	2010-07-17	19.771	17.4	24.4	474.5	81	63	94
Peru	San Ramon	-11.1275	-75.3601	847	2010-07-18	21.379	17.4	27.5	513.1	74.66666667	50	93
Peru	San Ramon	-11.1275	-75.3601	847	2010-07-19	21.754	18	28.9	522.1	74.58333333	47	90
Peru	San Ramon	-11.1275	-75.3601	847	2010-07-20	21.471	15.2	30	515.3	73.70833333	41	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-07-21	22.554	17.7	29.8	541.3	70.08333333	43	91
Peru	San Ramon	-11.1275	-75.3601	847	2010-07-22	21.513	17.1	28.6	516.3	71.95833333	50	92
Peru	San Ramon	-11.1275	-75.3601	847	2010-07-23	21.246	14.9	30.1	509.9	70.5	36	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-07-24	21.171	14.2	31.1	508.1	70.70833333	37	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-07-25	21.363	14.1	30.8	512.7	71	32	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-07-26	23.258	16.8	32.1	558.2	66.04166667	29	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-07-27	22.604	18.7	30.5	542.5	72.95833333	42	86
Peru	San Ramon	-11.1275	-75.3601	847	2010-07-28	23.813	20	30.5	571.5	70.375	44	91
Peru	San Ramon	-11.1275	-75.3601	847	2010-07-29	23.221	17.4	31.5	557.3	67.45833333	35	94
Peru	San Ramon	-11.1275	-75.3601	847	2010-07-30	23.971	16.9	32.2	575.3	67.45833333	38	92
Peru	San Ramon	-11.1275	-75.3601	847	2010-07-31	24.45	20.1	31.9	586.8	68.83333333	40	88
Peru	San Ramon	-11.1275	-75.3601	847	2010-08-01	23.238	18.2	32.1	557.7	72.25	37	93
Peru	San Ramon	-11.1275	-75.3601	847	2010-08-02	24.192	18.7	32.2	580.6	69.66666667	37	92
Peru	San Ramon	-11.1275	-75.3601	847	2010-08-03	23.775	20.8	29.8	570.6	73.33333333	47	91
Peru	San Ramon	-11.1275	-75.3601	847	2010-08-04	21.133	19.7	24	507.2	81.41666667	69	92
Peru	San Ramon	-11.1275	-75.3601	847	2010-08-05	22.838	19.1	29.8	548.1	71.04166667	41	94
Peru	San Ramon	-11.1275	-75.3601	847	2010-08-06	22.396	16.3	30.8	537.5	61.125	31	85
Peru	San Ramon	-11.1275	-75.3601	847	2010-08-07	20.4	11.7	31.6	489.6	63.95833333	27	94
Peru	San Ramon	-11.1275	-75.3601	847	2010-08-08	21.346	11.9	31.8	512.3	61.45833333	27	92
Peru	San Ramon	-11.1275	-75.3601	847	2010-08-09	22.129	13.7	32.1	531.1	61.91666667	26	92
Peru	San Ramon	-11.1275	-75.3601	847	2010-08-10	23.267	16.9	31.9	558.4	63	34	88
Peru	San Ramon	-11.1275	-75.3601	847	2010-08-11	22.758	16.2	32.2	546.2	66.58333333	29	94
Peru	San Ramon	-11.1275	-75.3601	847	2010-08-12	22.492	14.9	32	539.8	68.83333333	35	94
Peru	San Ramon	-11.1275	-75.3601	847	2010-08-13	23.942	19.3	32.4	574.6	66.16666667	35	88
Peru	San Ramon	-11.1275	-75.3601	847	2010-08-14	22.463	15.7	31.4	539.1	68.25	37	92
Peru	San Ramon	-11.1275	-75.3601	847	2010-08-15	24.25	19.3	31.6	582	65.875	38	87
Peru	San Ramon	-11.1275	-75.3601	847	2010-08-16	24.413	19.6	30.6	585.9	64.375	42	85
Peru	San Ramon	-11.1275	-75.3601	847	2010-08-17	23.413	16.9	31.6	561.9	66.45833333	36	92
Peru	San Ramon	-11.1275	-75.3601	847	2010-08-18	23.45	15.8	32.2	562.8	64.875	28	94
Peru	San Ramon	-11.1275	-75.3601	847	2010-08-19	23.179	15.1	33.1	556.3	61.20833333	26	91
Peru	San Ramon	-11.1275	-75.3601	847	2010-08-20	23.013	17.7	32.1	552.3	63.54166667	28	88
Peru	San Ramon	-11.1275	-75.3601	847	2010-08-21	23.954	17.8	33.3	574.9	57.33333333	23	87
Peru	San Ramon	-11.1275	-75.3601	847	2010-08-22	22.65	14.7	32.6	543.6	61.875	28	91
Peru	San Ramon	-11.1275	-75.3601	847	2010-08-23	23.217	14.9	33.4	557.2	64.25	29	94
Peru	San Ramon	-11.1275	-75.3601	847	2010-08-24	25.283	18.1	34.3	606.8	62	28	90
Peru	San Ramon	-11.1275	-75.3601	847	2010-08-25	26.092	17.7	35	626.2	57.33333333	26	87
Peru	San Ramon	-11.1275	-75.3601	847	2010-08-26	25.613	20	34.2	614.7	64.79166667	33	87
Peru	San Ramon	-11.1275	-75.3601	847	2010-08-27	21.8	21.4	22.2	196.2	80.55555556	78	84
Peru	San Ramon	-11.1275	-75.3601	847	2010-10-21	26.493	20.2	33.1	397.4	63.66666667	37	92
Peru	San Ramon	-11.1275	-75.3601	847	2010-10-22	24.963	17.8	33.4	599.1	67.54166667	36	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-10-23	25.713	19.4	33.7	617.1	64.33333333	37	89
Peru	San Ramon	-11.1275	-75.3601	847	2010-10-24	24.692	22.2	29.9	592.6	74.91666667	51	86
Peru	San Ramon	-11.1275	-75.3601	847	2010-10-25	24.867	21.1	34.2	596.8	73	35	91
Peru	San Ramon	-11.1275	-75.3601	847	2010-10-26	23.488	20.2	31.2	563.7	80.16666667	38	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-10-27	24.308	19.6	33.7	583.4	76.70833333	41	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-10-28	26.029	19.9	34.4	624.7	70.20833333	36	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-10-29	24.75	21.8	29.1	594	76.75	57	93
Peru	San Ramon	-11.1275	-75.3601	847	2010-10-30	26.404	20.9	33.9	633.7	68.83333333	40	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-10-31	23.943	21.6	28.6	550.7	81.82608696	59	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-11-01	23.733	21.3	27.8	569.6	81.875	61	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-11-02	20.996	17.4	26.5	503.9	81.125	55	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-11-03	22.471	14.6	32.7	539.3	69.375	30	97
Peru	San Ramon	-11.1275	-75.3601	847	2010-11-04	23.992	16.8	33.4	575.8	68.33333333	32	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-11-05	26.238	19.4	34.6	629.7	64.91666667	32	90
Peru	San Ramon	-11.1275	-75.3601	847	2010-11-06	26.513	20.4	35.3	636.3	67.375	35	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-11-07	24.158	20.7	31.1	579.8	81	46	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-11-08	26.354	21.8	33.4	632.5	70.25	40	94
Peru	San Ramon	-11.1275	-75.3601	847	2010-11-09	22.742	21.2	26.9	545.8	87.75	69	94
Peru	San Ramon	-11.1275	-75.3601	847	2010-11-10	22.967	20.4	30.9	551.2	85.58333333	50	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-11-11	21.505	19.3	23.8	473.1	87.5	72	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-11-12	21.413	18.4	26.8	513.9	83.04166667	59	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-11-13	23.342	19.3	30.8	443.5	83.66666667	53	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-11-14	23.986	20.7	29.8	503.7	81.58333333	56	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-11-15	23.938	19.8	31.2	574.5	80.83333333	46	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-11-16	23.308	20.2	28.4	559.4	85.33333333	69	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-11-17	22.45	21.4	23.9	404.1	89.33333333	80	94
Peru	San Ramon	-11.1275	-75.3601	847	2010-11-18	23.715	20.4	27.5	308.3	74.46153846	55	94
Peru	San Ramon	-11.1275	-75.3601	847	2010-11-19	25.667	20.1	33.3	616	69.29166667	37	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-11-20	22.792	21.2	25.3	547	84.29166667	71	92
Peru	San Ramon	-11.1275	-75.3601	847	2010-11-21	25.575	19.9	32.6	613.8	67.41666667	39	94
Peru	San Ramon	-11.1275	-75.3601	847	2010-11-22	23.85	20.2	31.5	572.4	79.375	47	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-11-23	23.214	20.1	29.3	487.5	80.375	52	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-11-24	22.854	20.3	29.4	548.5	81.58333333	55	94
Peru	San Ramon	-11.1275	-75.3601	847	2010-11-25	24.013	19.2	31.8	576.3	76.54166667	48	94
Peru	San Ramon	-11.1275	-75.3601	847	2010-11-26	23.022	20.1	28.4	529.5	83.68181818	56	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-11-27	25.271	20.1	33.6	606.5	72.875	41	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-11-28	23.792	19.8	29.8	571	81.04166667	55	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-11-29	24.37	21.1	30.7	560.5	80.13043478	50	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-11-30	22.9	21.5	24.6	549.6	85.33333333	73	94
Peru	San Ramon	-11.1275	-75.3601	847	2010-12-01	22.179	20.4	25.9	532.3	86.75	68	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-12-02	24.558	20.7	31.3	589.4	75.625	43	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-12-03	22.588	20.7	28.1	542.1	88.33333333	65	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-12-04	21.65	20.7	23.9	389.7	93.5	79	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-12-05	23.132	20.4	29	508.9	81.54545455	51	97
Peru	San Ramon	-11.1275	-75.3601	847	2010-12-06	24.255	20.1	32.4	485.1	79.45454545	44	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-12-07	23.95	21.1	33.1	526.9	83.56521739	45	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-12-08	22.938	21.4	28.7	298.2	89.07692308	66	95
Peru	San Ramon	-11.1275	-75.3601	847	2010-12-09	23.35	20.7	30.3	467	84.94736842	53	97
Peru	San Ramon	-11.1275	-75.3601	847	2010-12-10	23.037	21.1	30.3	437.7	86.85714286	52	97
Peru	San Ramon	-11.1275	-75.3601	847	2010-12-11	25.29	22.2	30.5	252.9	76.2	56	94
Peru	San Ramon	-11.1275	-75.3601	847	2010-12-12	22.915	20.9	30.2	458.3	87.8	54	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-12-13	23.017	20	27.3	552.4	85	64	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-12-14	22.582	21.7	23.7	248.4	91.23529412	78	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-12-15	24.157	20.6	28.1	338.2	72.92857143	56	92
Peru	San Ramon	-11.1275	-75.3601	847	2010-12-16	21.647	19.6	29.3	324.7	84.8	55	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-12-17	24.519	19.7	31.6	514.9	76	49	94
Peru	San Ramon	-11.1275	-75.3601	847	2010-12-18	22.942	21.4	27.3	550.6	88.20833333	68	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-12-19	23.071	20.4	28.5	553.7	84.58333333	62	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-12-20	22.056	19.1	28.8	352.9	80.9375	55	92
Peru	San Ramon	-11.1275	-75.3601	847	2010-12-21	22.888	20.4	28.5	366.2	84.8125	59	96
Peru	San Ramon	-11.1275	-75.3601	847	2010-12-22	22.467	20.6	27.1	539.2	86.70833333	66	97
